,adresse,type_de_contrat,niveau_etude,localisation,type_de_cursus,salaire_moyen,salaire_min,salaire_max
2444,Pantin (93),CDI,bac + 5,Paris,,36000.0,2600,46000
2445,Paris (75),Stage,,Paris,,13000.0,0,26000
2446,75001 Paris 1er,Stage,ingénieur,Paris,,13000.0,0,26000
2447,Paris (75),CDI,bac + 4,Paris,,36000.0,2600,46000
2448,,,,,,65500.0,4600,85000
2449,Paris (75),CDI,,Paris,,36000.0,2600,46000
2450,Guyancourt (78),Stage,ingénieur,Paris,école de commerce,13000.0,0,26000
2451,Paris (75),"Temps plein, Stage, CDI",,Paris,,36000.0,2600,46000
2452,France,,,Lyon,,36000.0,2600,46000
2453,Pierre-Bénite (69),CDI,ingénieur,Lyon,,65500.0,4600,85000
2454,Lyon 6e (69),CDI,,Lyon,,36000.0,2600,46000
2455,Limonest (69),,bac + 5,Lyon,école de commerce,36000.0,2600,46000
2456,Lyon (69),Stage,ingénieur,Lyon,,13000.0,0,26000
2457,Lyon (69),,,Lyon,,36000.0,2600,46000
2458,Lyon (69),Stage,,Lyon,,13000.0,0,26000
2459,Solaize (69),Stage,ingénieur,Lyon,,13000.0,0,26000
2460,Lyon (69),,,Lyon,,36000.0,2600,46000
2461,Lyon (69),CDI,,Lyon,,36000.0,2600,46000
2462,Bron (69),,ingénieur,Lyon,,36000.0,2600,46000
2463,Paris (75),,,Paris,,65500.0,4600,85000
2464,,,,,,36000.0,2600,46000
2465,,,,,,36000.0,2600,46000
2466,Paris (75),,,Paris,,65500.0,4600,85000
2467,Paris 9e (75),CDI,ingénieur,Paris,,65500.0,4600,85000
2468,31000 Toulouse,,bac + 5,Toulouse,,36000.0,2600,46000
2469,Blagnac (31),"Temps plein, CDI",bac + 5,Toulouse,,65500.0,4600,85000
2470,Toulouse (31),Stage,bac + 4,Toulouse,,13000.0,0,26000
2471,Toulouse (31),CDI,ingénieur,Toulouse,,36000.0,2600,46000
2472,Toulouse (31),CDI,ingénieur,Toulouse,,36000.0,2600,46000
2473,Toulouse (31),,,Toulouse,,36000.0,2600,46000
2474,,,,,,13000.0,0,26000
2475,Blagnac (31),,,Toulouse,,36000.0,2600,46000
2476,Toulouse (31),,bac + 5,Toulouse,,36000.0,2600,46000
2477,,,,,,36000.0,2600,46000
2478,Toulouse (31),"Temps plein, CDI",ingénieur,Toulouse,grande école,36000.0,2600,46000
2479,31000 Toulouse,Stage,ingénieur,Toulouse,,13000.0,0,26000
2480,Blagnac (31),Stage,ingénieur,Toulouse,,13000.0,0,26000
2481,Boulogne-Billancourt (92),"Temps plein, CDI",ingénieur,Paris,,36000.0,2600,46000
2482,Paris (75),Stage,ingénieur,Paris,,13000.0,0,26000
2483,92300 Levallois-Perret,"Stage, Apprentissage, Contrat pro",,Paris,,36000.0,2600,46000
2484,92100 Boulogne-Billancourt,,,Paris,,36000.0,2600,46000
2485,,,,,,36000.0,2600,46000
2486,Paris (75),"Temps plein, Stage",,Paris,,13000.0,0,26000
2487,,,,,,36000.0,2600,46000
2488,Paris (75),,ingénieur,Paris,école de commerce,65500.0,4600,85000
2489,Paris (75),Stage,,Paris,,13000.0,0,26000
2490,Antony (92),CDI,bac + 5,Paris,école de commerce,36000.0,2600,46000
2491,Paris (75),Stage,,Paris,,13000.0,0,26000
2492,,,,,,65500.0,4600,85000
2493,Aubervilliers (93),"Temps plein, Apprentissage, Contrat pro",ingénieur,Paris,,65500.0,4600,85000
2494,Paris 5e (75),CDI,,Paris,,65500.0,4600,85000
2495,Paris (75),,,Paris,,65500.0,4600,85000
2496,Paris (75),Stage,,Paris,,13000.0,0,26000
2497,Paris (75),,,Paris,,65500.0,4600,85000
2498,Paris 10e (75),CDI,,Paris,,65500.0,4600,85000
2499,Paris (75),"Temps plein, CDI",,Paris,,65500.0,4600,85000
2500,,,,,,36000.0,2600,46000
2501,93100 Montreuil,CDI,,Paris,,65500.0,4600,85000
2502,Paris (75),,,Paris,,36000.0,2600,46000
2503,Paris (75),,,Paris,,36000.0,2600,46000
2504,Paris (75),,,Paris,,36000.0,2600,46000
2505,Paris (75),,ingénieur,Paris,,65500.0,4600,85000
2506,92130 Issy-les-Moulineaux,CDI,ingénieur,Paris,,65500.0,4600,85000
2507,Paris (75),CDI,bac + 5,Paris,,65500.0,4600,85000
2508,Paris (75),Stage,bac + 5,Paris,,36000.0,2600,46000
2509,75002 Paris 2e,CDI,ingénieur,Paris,,36000.0,2600,46000
2510,Paris (75),"Temps plein, Freelance / Indépendant",,Paris,,65500.0,4600,85000
2511,Paris (75),CDI,bac + 4,Paris,,65500.0,4600,85000
2512,Paris (75),CDI,,Paris,,36000.0,2600,46000
2513,,,,,,36000.0,2600,46000
2514,Noisy-le-Grand (93),"Temps plein, CDI",ingénieur,Paris,ingénieur informatique,36000.0,2600,46000
2515,75011 Paris 11e,"Temps plein, CDI",ingénieur,Paris,,36000.0,2600,46000
2516,Paris (75),,,Paris,,65500.0,4600,85000
2517,92000 Nanterre,,ingénieur,Paris,,36000.0,2600,46000
2518,Paris (75),CDI,bac + 2,Paris,,65500.0,4600,85000
2519,Paris (75),CDI,ingénieur,Paris,,36000.0,2600,46000
2520,Hauts-de-Seine,"Temps plein, Freelance / Indépendant",,Paris,,142730.0,85460,200000
2521,Paris,"Temps plein, Freelance / Indépendant",bac + 2,Paris,,36000.0,2600,46000
2522,Paris (75),CDI,,Paris,,36000.0,2600,46000
2523,92200 Neuilly-sur-Seine,CDI,,Paris,,36000.0,2600,46000
2524,Paris (75),"Temps plein, CDI",,Paris,,36000.0,2600,46000
2525,,,,,,36000.0,2600,46000
2526,,,,,,65500.0,4600,85000
2527,Paris (75),,bac + 2,Paris,école de commerce,36000.0,2600,46000
2528,75008 Paris 8e,CDI,bac + 5,Paris,,65500.0,4600,85000
2529,Paris (75),CDI,,Paris,,36000.0,2600,46000
2530,Nanterre (92),"Temps plein, Intérim, CDD",master 1,Paris,,36000.0,2600,46000
2531,Rueil-Malmaison (92),Stage,bac + 5,Paris,,13000.0,0,26000
2532,Paris (75),CDI,bac + 5,Paris,,65500.0,4600,85000
2533,92130 Issy-les-Moulineaux,"Temps plein, CDI",ingénieur,Paris,,36000.0,2600,46000
2534,Paris 8e (75),CDI,bac + 3,Paris,,36000.0,2600,46000
2535,Paris (75),"Temps plein, Freelance / Indépendant",,Paris,,65500.0,4600,85000
2536,93100 Montreuil,,bac + 4,Paris,,36000.0,2600,46000
2537,Villepinte (93),"Apprentissage, Contrat pro",,Paris,,36000.0,2600,46000
2538,Paris (75),CDI,,Paris,,36000.0,2600,46000
2539,Paris (75),,,Paris,,65500.0,4600,85000
2540,,,,,,65500.0,4600,85000
2541,La Défense (92),,,Paris,,65500.0,4600,85000
2542,London EC2Y,,,Paris,,65500.0,4600,85000
2543,Paris (75),"Temps plein, CDI",bac + 4,Paris,,36000.0,2600,46000
2544,Paris (75),Stage,,Paris,,13000.0,0,26000
2545,,,,,,13000.0,0,26000
2546,Issy-les-Moulineaux (92),"Temps plein, CDI",bac + 4,Paris,,65500.0,4600,85000
2547,Paris (75),,,Paris,,65500.0,4600,85000
2548,Paris (75),,bac + 4,Paris,,13000.0,0,26000
2549,Paris 8e (75),,,Paris,,65500.0,4600,85000
2550,,,,,,36000.0,2600,46000
2551,Gentilly (94),CDI,ingénieur,Paris,école de commerce,65500.0,4600,85000
2552,Paris (75),,,Paris,école de commerce,65500.0,4600,85000
2553,,,,,,65500.0,4600,85000
2554,,,,,,36000.0,2600,46000
2555,Paris (75),CDI,,Paris,,36000.0,2600,46000
2556,Paris (75),"Temps plein, CDI",,Paris,,65500.0,4600,85000
2557,Paris (75),,,Paris,,36000.0,2600,46000
2558,,,,,,65500.0,4600,85000
2559,Paris (75),,,Paris,,65500.0,4600,85000
2560,Paris 5e (75),CDI,,Paris,,65500.0,4600,85000
2561,,,,,,65500.0,4600,85000
2562,,,,,,65500.0,4600,85000
2563,Paris (75),,,Paris,,65500.0,4600,85000
2564,75009 Paris 9e,,,Paris,,65500.0,4600,85000
2565,Puteaux (92),"Temps plein, CDI",bac + 4,Paris,,36000.0,2600,46000
2566,Paris (75),"Apprentissage, Contrat pro",master 2,Paris,,65500.0,4600,85000
2567,,,,,,36000.0,2600,46000
2568,Paris 9e (75),CDI,,Paris,,65500.0,4600,85000
2569,Paris (75),"Apprentissage, Contrat pro",,Paris,école de commerce,65500.0,4600,85000
2570,Paris (75),,bac + 5,Paris,,65500.0,4600,85000
2571,,,,,,65500.0,4600,85000
2572,Neuilly-sur-Seine (92),Stage,bac + 4,Paris,,13000.0,0,26000
2573,Paris (75),,bac + 2,Paris,,13000.0,0,26000
2574,Paris (75),"Temps plein, Stage",ingénieur,Paris,école de commerce,13000.0,0,26000
2575,,,,,,13000.0,0,26000
2576,Puteaux (92),"Temps plein, CDI",bac + 3,Paris,,36000.0,2600,46000
2577,Paris (75),,ingénieur,Paris,,65500.0,4600,85000
2578,Paris (75),CDI,,Paris,école de commerce,65500.0,4600,85000
2579,Levallois-Perret (92),CDI,bac + 5,Paris,école de commerce,65500.0,4600,85000
2580,Paris (75),,ingénieur,Paris,,65500.0,4600,85000
2581,Vélizy-Villacoublay (78),"Temps plein, Stage",ingénieur,Paris,,13000.0,0,26000
2582,Paris (75),Stage,,Paris,,13000.0,0,26000
2583,La Défense (92),,bac + 5,Paris,,36000.0,2600,46000
2584,Paris 12e (75),CDI,bac + 3,Paris,,36000.0,2600,46000
2585,Paris (75),"Temps plein, Stage",bac + 5,Paris,,13000.0,0,26000
2586,,,,,,36000.0,2600,46000
2587,Paris (75),CDI,ingénieur,Paris,,36000.0,2600,46000
2588,,,,,,36000.0,2600,46000
2589,Paris (75),,bac + 5,Paris,,65500.0,4600,85000
2590,Paris (75),"Temps plein, CDI",,Paris,,65500.0,4600,85000
2591,Paris (75),"Temps plein, Freelance / Indépendant",,Paris,,142730.0,85460,200000
2592,Paris (75),,,Paris,,65500.0,4600,85000
2593,Paris (75),,,Paris,,65500.0,4600,85000
2594,75009 Paris 9e,,,Paris,,65500.0,4600,85000
2595,Paris (75),,,Paris,,65500.0,4600,85000
2596,Paris (75),Stage,,Paris,,13000.0,0,26000
2597,,,,,,36000.0,2600,46000
2598,Paris (75),,,Paris,,65500.0,4600,85000
2599,Paris (75),,ingénieur,Paris,,36000.0,2600,46000
2600,,,,,,36000.0,2600,46000
2601,Paris (75),,ingénieur,Paris,,65500.0,4600,85000
2602,Paris (75),Stage,ingénieur,Paris,,13000.0,0,26000
2603,Paris 17e (75),"Temps plein, CDI",ingénieur,Paris,,36000.0,2600,46000
2604,Courbevoie (92),,,Paris,,36000.0,2600,46000
2605,,,,,,36000.0,2600,46000
2606,Paris (75),,,Paris,,65500.0,4600,85000
2607,Paris (75),CDI,bac + 5,Paris,,65500.0,4600,85000
2608,Boulogne-Billancourt (92),CDI,,Paris,,36000.0,2600,46000
2609,Paris (75),,,Paris,,65500.0,4600,85000
2610,Paris (75),,,Paris,,36000.0,2600,46000
2611,,,,,,65500.0,4600,85000
2612,Paris (75),CDI,,Paris,,65500.0,4600,85000
2613,Vélizy-Villacoublay (78),,bac + 5,Paris,,36000.0,2600,46000
2614,Paris (75),"Temps plein, CDI",ingénieur,Paris,,65500.0,4600,85000
2615,92100 Boulogne-Billancourt,,,Paris,,36000.0,2600,46000
2616,Gentilly (94),CDI,bac + 5,Paris,,65500.0,4600,85000
2617,Paris,,,Paris,,36000.0,2600,46000
2618,75009 Paris 9e,,bac + 5,Paris,,36000.0,2600,46000
2619,Paris (75),CDI,,Paris,,36000.0,2600,46000
2620,Clamart (92),Apprentissage,ingénieur,Paris,école de commerce,65500.0,4600,85000
2621,Nanterre (92),"Temps plein, Stage",bac + 5,Paris,,13000.0,0,26000
2622,Val-de-Marne,CDI,ingénieur,Paris,,65500.0,4600,85000
2623,Paris (75),CDI,bac + 3,Paris,,65500.0,4600,85000
2624,,,,,,65500.0,4600,85000
2625,Paris 1er (75),CDI,ingénieur,Paris,,36000.0,2600,46000
2626,92300 Levallois-Perret,,,Paris,,65500.0,4600,85000
2627,,,,,,65500.0,4600,85000
2628,Lyon (69),CDI,ingénieur,Lyon,,36000.0,2600,46000
2629,Villeurbanne (69),CDI,ingénieur,Lyon,,36000.0,2600,46000
2630,Lyon (69),,bac + 5,Lyon,,36000.0,2600,46000
2631,Miribel (01),CDI,bac + 2,Lyon,,36000.0,2600,46000
2632,Lyon 9e (69),,bac + 5,Lyon,,36000.0,2600,46000
2633,Lyon (69),CDI,bac + 2,Lyon,,36000.0,2600,46000
2634,Lyon (69),"Temps plein, Freelance / Indépendant",,Lyon,,142730.0,85460,200000
2635,Lyon (69),"Temps plein, Freelance / Indépendant",,Lyon,,142730.0,85460,200000
2636,Lyon 1er (69),CDI,bac + 3,Lyon,,36000.0,2600,46000
2637,01700 Miribel,CDI,bac + 2,Lyon,,13000.0,0,26000
2638,,,,,,65500.0,4600,85000
2639,,,,,,36000.0,2600,46000
2640,Paris (75),Stage,,Paris,,13000.0,0,26000
2641,92000 Nanterre,Stage,ingénieur,Paris,,13000.0,0,26000
2642,Paris (75),CDI,bac + 2,Paris,,36000.0,2600,46000
2643,Paris (75),CDI,ingénieur,Paris,ingénieur informatique,36000.0,2600,46000
2644,Paris (75),CDI,,Paris,,36000.0,2600,46000
2645,Paris (75),,,Paris,,36000.0,2600,46000
2646,Paris (75),"Temps plein, CDI",,Paris,,65500.0,4600,85000
2647,Paris (75),CDI,ingénieur,Paris,,36000.0,2600,46000
2648,Paris (75),"Temps plein, Freelance / Indépendant",,Paris,,142730.0,85460,200000
2649,,,,,,36000.0,2600,46000
2650,Paris (75),CDI,,Paris,,36000.0,2600,46000
2651,Paris (75),,bac + 5,Paris,,65500.0,4600,85000
2652,La Défense (92),CDI,bac + 5,Paris,,36000.0,2600,46000
2653,Courbevoie (92),"Temps plein, Apprentissage, Contrat pro",bac + 4,Paris,,36000.0,2600,46000
2654,Boulogne-Billancourt (92),CDI,bac + 4,Paris,,65500.0,4600,85000
2655,92300 Levallois-Perret,,,Paris,,65500.0,4600,85000
2656,Paris 9e (75),Stage,,Paris,,13000.0,0,26000
2657,,,,,,36000.0,2600,46000
2658,,,,,,65500.0,4600,85000
2659,75009 Paris 9e,CDI,,Paris,,65500.0,4600,85000
2660,,,,,,65500.0,4600,85000
2661,Paris 8e (75),CDI,bac + 4,Paris,école de commerce,65500.0,4600,85000
2662,Paris (75),CDI,ingénieur,Paris,,65500.0,4600,85000
2663,Paris (75),,ingénieur,Paris,,65500.0,4600,85000
2664,Palaiseau (91),,bac + 2,Paris,,13000.0,0,26000
2665,Paris (75),Stage,,Paris,,13000.0,0,26000
2666,Paris (75),,ingénieur,Paris,,65500.0,4600,85000
2667,Saint-Ouen (93),CDI,,Paris,,65500.0,4600,85000
2668,Paris 1er (75),CDI,,Paris,,36000.0,2600,46000
2669,Paris (75),,bac + 4,Paris,,36000.0,2600,46000
2670,Île-de-France,Stage,bac + 5,Paris,,13000.0,0,26000
2671,,,,,,65500.0,4600,85000
2672,Paris (75),CDI,ingénieur,Paris,,65500.0,4600,85000
2673,75009 Paris 9e,,,Paris,,36000.0,2600,46000
2674,,,,,,36000.0,2600,46000
2675,Paris (75),,,Paris,autodidacte,65500.0,4600,85000
2676,Levallois-Perret (92),CDI,,Paris,,65500.0,4600,85000
2677,Paris (75),CDI,ingénieur,Paris,,65500.0,4600,85000
2678,Bordeaux (33),,bac + 4,Bordeaux,,13000.0,0,26000
2679,Bordeaux (33),,bac + 2,Bordeaux,,36000.0,2600,46000
2680,33000 Bordeaux,,bac + 2,Bordeaux,,36000.0,2600,46000
2681,Bordeaux (33),CDI,ingénieur,Bordeaux,,36000.0,2600,46000
2682,Bordeaux (33),,ingénieur,Bordeaux,,36000.0,2600,46000
2683,Bordeaux (33),CDI,bac + 5,Bordeaux,,36000.0,2600,46000
2684,33000 Bordeaux,,bac + 2,Bordeaux,,36000.0,2600,46000
2685,Bordeaux (33),,ingénieur,Bordeaux,ingénieur informatique,36000.0,2600,46000
2686,Le Bouscat (33),CDI,,Bordeaux,,36000.0,2600,46000
2687,Bordeaux (33),CDI,bac + 4,Bordeaux,,36000.0,2600,46000
2688,Bordeaux (33),CDI,bac + 4,Bordeaux,,36000.0,2600,46000
2689,,,,,,36000.0,2600,46000
2690,Gironde,CDI,bac + 2,Bordeaux,,36000.0,2600,46000
2691,Bordeaux (33),"Temps plein, CDI",ingénieur,Bordeaux,,36000.0,2600,46000
2692,,,,,,65500.0,4600,85000
2693,Paris 12e (75),CDI,,Paris,,36000.0,2600,46000
2694,Bordeaux (33),CDI,,Bordeaux,,36000.0,2600,46000
2695,Bordeaux (33),Stage,,Bordeaux,,13000.0,0,26000
2696,Pessac (33),CDD,,Bordeaux,,13000.0,0,26000
2697,,,,,,36000.0,2600,46000
2698,,,,,,36000.0,2600,46000
2699,33650 Martillac,CDI,bac + 2,Bordeaux,,36000.0,2600,46000
2700,,,,,,142730.0,85460,200000
2701,Bordeaux (33),"Temps plein, Freelance / Indépendant",,Bordeaux,,65500.0,4600,85000
2702,Bordeaux (33),CDI,bac + 4,Bordeaux,,36000.0,2600,46000
2703,Bordeaux (33),Stage,bac + 5,Bordeaux,école de commerce,13000.0,0,26000
2704,Bordeaux (33),,bac + 5,Bordeaux,école de commerce,65500.0,4600,85000
2705,Bordeaux (33),,ingénieur,Bordeaux,,36000.0,2600,46000
2706,Bordeaux (33),,,Bordeaux,,36000.0,2600,46000
2707,33700 Mérignac,"Apprentissage, Contrat pro",,Bordeaux,,13000.0,0,26000
2708,Bordeaux (33),"Temps plein, CDI",ingénieur,Bordeaux,grande école,36000.0,2600,46000
2709,Bordeaux (33),CDI,ingénieur,Bordeaux,grande école,65500.0,4600,85000
2710,Cestas (33),"Temps plein, CDI",bac + 4,Bordeaux,école de commerce,36000.0,2600,46000
2711,Bordeaux (33),"CDD, Freelance / Indépendant, CDI",,Bordeaux,grande école,36000.0,2600,46000
2712,Nouvelle-Aquitaine,,bac + 4,Bordeaux,,36000.0,2600,46000
2713,,,,,,36000.0,2600,46000
2714,69000 Lyon,Stage,ingénieur,Lyon,,13000.0,0,26000
2715,Lyon (69),CDI,,Lyon,,36000.0,2600,46000
2716,Lyon 3e (69),,bac + 3,Lyon,,36000.0,2600,46000
2717,Lyon 3e (69),"Temps plein, CDI",bac + 2,Lyon,,36000.0,2600,46000
2718,Lyon (69),CDI,,Lyon,,36000.0,2600,46000
2719,Lyon (69),CDI,,Lyon,,36000.0,2600,46000
2720,Lyon (69),CDI,bac + 5,Lyon,,36000.0,2600,46000
2721,Lyon (69),CDI,ingénieur,Lyon,,36000.0,2600,46000
2722,Lyon (69),"Temps plein, Freelance / Indépendant, CDI",bac + 3,Lyon,,36000.0,2600,46000
2723,Gironde,CDI,bac + 2,Bordeaux,,36000.0,2600,46000
2724,Gironde,CDI,,Bordeaux,,36000.0,2600,46000
2725,33000 Bordeaux,,bac + 3,Bordeaux,,36000.0,2600,46000
2726,33000 Bordeaux,Stage,ingénieur,Bordeaux,,13000.0,0,26000
2727,33000 Bordeaux,,,Bordeaux,,36000.0,2600,46000
2728,33000 Bordeaux,Stage,ingénieur,Bordeaux,,13000.0,0,26000
2729,33000 Bordeaux,,,Bordeaux,,36000.0,2600,46000
2730,33000 Bordeaux,Stage,,Bordeaux,,13000.0,0,26000
2731,33000 Bordeaux,Stage,ingénieur,Bordeaux,,13000.0,0,26000
2732,Bordeaux (33),CDI,,Bordeaux,,36000.0,2600,46000
2733,Canéjan (33),CDI,ingénieur,Bordeaux,,65500.0,4600,85000
2734,33000 Bordeaux,Stage,bac + 2,Bordeaux,,13000.0,0,26000
2735,Mérignac (33),,ingénieur,Bordeaux,ingénieur informatique,65500.0,4600,85000
2736,Bordeaux (33),"Temps plein, CDI",ingénieur,Bordeaux,grande école,36000.0,2600,46000
2737,Bordeaux (33),CDI,ingénieur,Bordeaux,grande école,65500.0,4600,85000
2738,Bordeaux (33),CDI,bac + 5,Bordeaux,école de commerce,65500.0,4600,85000
2739,Bordeaux (33),CDI,ingénieur,Bordeaux,grande école,36000.0,2600,46000
2740,Bordeaux (33),"Temps plein, CDI",ingénieur,Bordeaux,grande école,36000.0,2600,46000
2741,,,,,,13000.0,0,26000
2742,Bordeaux (33),,,Bordeaux,,36000.0,2600,46000
2743,Bordeaux (33),"Temps plein, CDI",,Bordeaux,grande école,65500.0,4600,85000
2744,France,,,Bordeaux,,36000.0,2600,46000
2745,Bordeaux (33),"Temps plein, CDI",ingénieur,Bordeaux,école de commerce,65500.0,4600,85000
2746,33000 Bordeaux,CDI,,Bordeaux,,36000.0,2600,46000
2747,33000 Bordeaux,,bac + 4,Bordeaux,,65500.0,4600,85000
2748,Bordeaux (33),CDI,ingénieur,Bordeaux,,36000.0,2600,46000
2749,Bordeaux (33),CDI,ingénieur,Bordeaux,,36000.0,2600,46000
2750,Bordeaux (33),Stage,ingénieur,Bordeaux,,13000.0,0,26000
2751,Bordeaux (33),,,Bordeaux,,36000.0,2600,46000
2752,Bordeaux (33),CDI,,Bordeaux,,36000.0,2600,46000
2753,Bordeaux (33),CDI,ingénieur,Bordeaux,,36000.0,2600,46000
2754,33000 Bordeaux,,,Bordeaux,,36000.0,2600,46000
2755,Gironde,CDI,bac + 2,Bordeaux,,36000.0,2600,46000
2756,Bordeaux (33),CDI,,Bordeaux,,36000.0,2600,46000
2757,,,,,,36000.0,2600,46000
2758,Mérignac (33),CDI,,Bordeaux,,36000.0,2600,46000
2759,Bordeaux (33),,,Bordeaux,,36000.0,2600,46000
2760,Bordeaux (33),CDI,ingénieur,Bordeaux,,36000.0,2600,46000
2761,Bordeaux (33),CDI,,Bordeaux,,36000.0,2600,46000
2762,,,,,,36000.0,2600,46000
2763,Bordeaux (33),CDI,ingénieur,Bordeaux,,36000.0,2600,46000
2764,Mérignac (33),CDI,bac + 2,Bordeaux,,36000.0,2600,46000
2765,Bordeaux (33),CDI,,Bordeaux,,36000.0,2600,46000
2766,Mérignac (33),,,Bordeaux,,36000.0,2600,46000
2767,Bordeaux (33),"Temps plein, CDI",bac + 5,Bordeaux,,65500.0,4600,85000
2768,Bordeaux (33),CDI,bac + 2,Bordeaux,,36000.0,2600,46000
2769,,,,,,65500.0,4600,85000
2770,,,,,,65500.0,4600,85000
2771,Bordeaux (33),Stage,ingénieur,Bordeaux,,13000.0,0,26000
2772,Bordeaux (33),,,Bordeaux,,36000.0,2600,46000
2773,,,,,,65500.0,4600,85000
2774,Bordeaux (33),CDI,ingénieur,Bordeaux,,65500.0,4600,85000
2775,,,,,,65500.0,4600,85000
2776,Rhône,Stage,ingénieur,Lyon,,13000.0,0,26000
2777,Gironde,Stage,bac + 2,Bordeaux,,13000.0,0,26000
2778,,,,,,36000.0,2600,46000
2779,,,,,,36000.0,2600,46000
2780,Floirac (33),"Temps plein, CDI",bac + 4,Bordeaux,,36000.0,2600,46000
2781,Bordeaux (33),CDI,ingénieur,Bordeaux,,36000.0,2600,46000
2782,Bordeaux (33),"Temps plein, CDI",,Bordeaux,,36000.0,2600,46000
2783,Bordeaux (33),CDI,bac + 4,Bordeaux,,36000.0,2600,46000
2784,Bordeaux (33),CDI,ingénieur,Bordeaux,,36000.0,2600,46000
2785,Bordeaux (33),CDI,bac + 5,Bordeaux,,36000.0,2600,46000
2786,Bordeaux (33),CDI,ingénieur,Bordeaux,,36000.0,2600,46000
2787,92100 Boulogne-Billancourt,,ingénieur,Paris,autodidacte,36000.0,2600,46000
2788,Gironde,Stage,ingénieur,Bordeaux,,13000.0,0,26000
