mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_objective,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
15.06987910270691,0.18020769322440136,0.0274019718170166,0.007002239457557289,0.3,3,200,multi:softmax,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 200, 'objective': 'multi:softmax'}",0.7322033898305085,0.7414965986394558,0.7201365187713311,0.7508532423208191,0.8006872852233677,0.7489768076398363,0.02766876956844245,23,0.9060631938514091,0.9061433447098977,0.8951406649616368,0.8942881500426257,0.902127659574468,0.9007526026280075,0.0051465765814067135
10.63088026046753,0.22892795559541113,0.01999974250793457,0.0014147854268849389,0.3,5,100,multi:softmax,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 100, 'objective': 'multi:softmax'}",0.7661016949152543,0.7721088435374149,0.7337883959044369,0.7474402730375427,0.8006872852233677,0.7639836289222374,0.022770108464051864,12,0.9291204099060631,0.9360068259385665,0.9292412617220801,0.9300937766410913,0.9302127659574468,0.9309350080330496,0.002573487270832903
15.409729528427125,0.023079628882429263,0.02500128746032715,0.0028300772898137015,0.3,5,150,multi:softmax,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 150, 'objective': 'multi:softmax'}",0.7796610169491526,0.7789115646258503,0.7337883959044369,0.757679180887372,0.8006872852233677,0.7701227830832197,0.022672423016970405,1,0.9513236549957301,0.9522184300341296,0.9462915601023018,0.9471440750213129,0.9480851063829787,0.9490125653072907,0.002339829460685432
21.285265350341795,0.2856374050450419,0.030601024627685547,0.003137353070102072,0.3,5,200,multi:softmax,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 200, 'objective': 'multi:softmax'}",0.7830508474576271,0.7721088435374149,0.7167235494880546,0.7542662116040956,0.8109965635738832,0.767394270122783,0.031285187752668475,4,0.9666951323654995,0.9598976109215017,0.9599317988064792,0.9641943734015346,0.96,0.962143783099003,0.0028090450573602104
14.973895692825318,0.2437724167605188,0.024000930786132812,0.002608388045820367,0.3,8,100,multi:softmax,"{'learning_rate': 0.3, 'max_depth': 8, 'n_estimators': 100, 'objective': 'multi:softmax'}",0.7796610169491526,0.7789115646258503,0.7303754266211604,0.7440273037542662,0.8144329896907216,0.7694406548431105,0.029579079922629013,2,0.9760888129803587,0.9684300341296929,0.9769820971867008,0.9718670076726342,0.9727659574468085,0.9732267818832391,0.0030777832641523564
21.511915588378905,0.1871282323632117,0.026801061630249024,0.0007495264247655699,0.3,8,150,multi:softmax,"{'learning_rate': 0.3, 'max_depth': 8, 'n_estimators': 150, 'objective': 'multi:softmax'}",0.7830508474576271,0.7687074829931972,0.726962457337884,0.7474402730375427,0.7972508591065293,0.7646657571623465,0.025009488800752544,11,0.982066609735269,0.9752559726962458,0.9880647911338448,0.9820971867007673,0.9821276595744681,0.9819224439681189,0.004056197730859083
28.258136653900145,0.2709111185787342,0.03292131423950195,0.004236426822408511,0.3,8,200,multi:softmax,"{'learning_rate': 0.3, 'max_depth': 8, 'n_estimators': 200, 'objective': 'multi:softmax'}",0.7796610169491526,0.7755102040816326,0.7201365187713311,0.757679180887372,0.7972508591065293,0.7660300136425648,0.026149403343307173,8,0.9854824935952178,0.9786689419795221,0.9906223358908781,0.9829497016197783,0.985531914893617,0.9846510775958027,0.0038936789615780167
7.411215591430664,0.0998262788192738,0.016600894927978515,0.0016255302308726283,0.5,3,100,multi:softmax,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 100, 'objective': 'multi:softmax'}",0.752542372881356,0.7244897959183674,0.7235494880546075,0.7406143344709898,0.8041237113402062,0.7489768076398363,0.029490315925260056,23,0.8949615713065756,0.9035836177474402,0.9011082693947144,0.8891730605285593,0.8961702127659574,0.8969993463486494,0.005026462330689641
10.648758506774902,0.18189766967051704,0.01940145492553711,0.001358266846007166,0.5,3,150,multi:softmax,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 150, 'objective': 'multi:softmax'}",0.7559322033898305,0.7448979591836735,0.726962457337884,0.7474402730375427,0.8041237113402062,0.7557980900409277,0.025836909964488477,19,0.92399658411614,0.9206484641638225,0.9266837169650469,0.9096334185848253,0.9259574468085107,0.9213839261276691,0.006236123602326293
14.698418617248535,0.2778134874970635,0.025000905990600585,0.008602139702128326,0.5,3,200,multi:softmax,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 200, 'objective': 'multi:softmax'}",0.7694915254237288,0.7551020408163265,0.7303754266211604,0.7303754266211604,0.8006872852233677,0.757162346521146,0.026349585281408166,18,0.9385140905209223,0.9325938566552902,0.9428815004262575,0.9292412617220801,0.9404255319148936,0.9367312482478887,0.005057069657175879
10.82314715385437,0.23194336191276166,0.01890430450439453,0.0006622681512801034,0.5,5,100,multi:softmax,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 100, 'objective': 'multi:softmax'}",0.7796610169491526,0.7619047619047619,0.7235494880546075,0.7508532423208191,0.8144329896907216,0.7660300136425648,0.030208671487424506,8,0.9615713065755764,0.9513651877133106,0.9599317988064792,0.9556692242114238,0.96,0.957707503461358,0.0037285803200708977
15.592545652389527,0.3770360548206439,0.023000240325927734,0.0012646694581028533,0.5,5,150,multi:softmax,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 150, 'objective': 'multi:softmax'}",0.7694915254237288,0.7721088435374149,0.7235494880546075,0.7542662116040956,0.8075601374570447,0.7653478854024557,0.02720385459295669,10,0.9709649871904356,0.9692832764505119,0.9778346121057119,0.9735720375106565,0.971063829787234,0.9725437486089099,0.0029787225664082463
20.44373736381531,0.43932944302644483,0.029402494430541992,0.0016241974128065899,0.5,5,200,multi:softmax,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 200, 'objective': 'multi:softmax'}",0.7661016949152543,0.7721088435374149,0.7133105802047781,0.7372013651877133,0.8075601374570447,0.7592087312414734,0.03201307615498965,16,0.977796754910333,0.9726962457337884,0.9838022165387894,0.9812446717817562,0.9812765957446808,0.9793632969418695,0.0038420805960485364
14.52017855644226,0.22441746749474095,0.022800588607788087,0.0016006708455873768,0.5,8,100,multi:softmax,"{'learning_rate': 0.5, 'max_depth': 8, 'n_estimators': 100, 'objective': 'multi:softmax'}",0.7830508474576271,0.7721088435374149,0.7372013651877133,0.7372013651877133,0.8144329896907216,0.7687585266030014,0.02924938732483777,3,0.9829205807002562,0.9778156996587031,0.9889173060528559,0.9820971867007673,0.9846808510638297,0.9832863248352824,0.0036091054562774833
20.931801128387452,0.3278044719923393,0.026401710510253907,0.0014967653345712548,0.5,8,150,multi:softmax,"{'learning_rate': 0.5, 'max_depth': 8, 'n_estimators': 150, 'objective': 'multi:softmax'}",0.7796610169491526,0.7721088435374149,0.726962457337884,0.7474402730375427,0.8075601374570447,0.7667121418826739,0.027582808669269612,6,0.9880444064901793,0.984641638225256,0.9923273657289002,0.9855072463768116,0.9872340425531915,0.9875509398748676,0.0026757763865619738
24.698333311080933,4.119769923489398,0.026202678680419922,0.004706378758495457,0.5,8,200,multi:softmax,"{'learning_rate': 0.5, 'max_depth': 8, 'n_estimators': 200, 'objective': 'multi:softmax'}",0.7762711864406779,0.782312925170068,0.7201365187713311,0.7474402730375427,0.8075601374570447,0.7667121418826739,0.030103103481388335,6,0.9897523484201537,0.985494880546075,0.9923273657289002,0.9863597612958227,0.9880851063829788,0.9884038924747859,0.0024476283648817905
